gene_id	sumUMI	CPM	type	biotype	zScore	pValue	calls_pValue	cellTypeName	cellTypeId
ENSMUSG00000079566	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079575	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079577	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079578	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079579	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079580	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079583	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079584	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079588	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079592	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079593	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079594	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079595	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079597	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079598	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079600	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079602	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079603	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079604	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079605	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079606	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079608	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000079610	29	35.484032797035	genic	protein_coding	2.52530073694874	0.00577996586212621	present	B-cell	CL:0000236
ENSMUSG00000079614	33	40.3783821483502	genic	protein_coding	2.66065262119473	0.00389946864863601	present	B-cell	CL:0000236
ENSMUSG00000079619	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079620	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079625	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079626	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079627	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079628	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079629	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079630	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079633	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079635	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079636	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079637	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079638	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079639	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079641	4780	5848.74747482163	genic	protein_coding	7.87278602612381	1.73414778520057e-15	present	B-cell	CL:0000236
ENSMUSG00000079642	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079644	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079645	0	0	genic	sense_intronic	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079649	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079652	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000079654	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079655	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079657	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079658	127	155.395591904257	genic	protein_coding	4.07237399492818	2.32681883873881e-05	present	B-cell	CL:0000236
ENSMUSG00000079659	116	141.93613118814	genic	protein_coding	3.97747192719559	3.48259214058523e-05	present	B-cell	CL:0000236
ENSMUSG00000079666	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079669	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079671	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079677	42	51.3906681888093	genic	protein_coding	2.91327472001598	0.00178829899231634	present	B-cell	CL:0000236
ENSMUSG00000079679	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079681	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079685	3	3.67076201348638	genic	protein_coding	0.148809155587676	0.440852112984344	absent	B-cell	CL:0000236
ENSMUSG00000079693	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079694	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079697	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079698	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079699	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079700	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079701	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079702	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079703	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079704	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079705	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079707	3	3.67076201348638	genic	protein_coding	0.148809155587676	0.440852112984344	absent	B-cell	CL:0000236
ENSMUSG00000079710	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000079711	0	0	genic	transcribed_unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079722	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079737	12	14.6830480539455	genic	protein_coding	1.60098034583453	0.0546906361769977	absent	B-cell	CL:0000236
ENSMUSG00000079740	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079741	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079764	0	0	genic	pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079773	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079774	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079794	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079800	9	11.0122860404591	genic	protein_coding	1.29962759617211	0.0968643183543079	absent	B-cell	CL:0000236
ENSMUSG00000079806	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079808	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079834	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000079842	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079845	5	6.11793668914397	genic	protein_coding	0.683909257613335	0.247016233918675	absent	B-cell	CL:0000236
ENSMUSG00000079852	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079853	4	4.89434935131517	genic	protein_coding	0.450161905250094	0.326296851206486	absent	B-cell	CL:0000236
ENSMUSG00000079871	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079875	0	0	genic	polymorphic_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079884	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079889	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079890	1	1.22358733782879	genic	unprocessed_pseudogene	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000079892	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079893	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079906	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079915	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079941	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079942	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079962	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079963	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079965	3	3.67076201348638	genic	processed_pseudogene	0.148809155587676	0.440852112984344	absent	B-cell	CL:0000236
ENSMUSG00000079966	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079988	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079993	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000079998	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080002	2	2.44717467565759	genic	processed_pseudogene	-0.275923689873331	0.60869666096037	absent	B-cell	CL:0000236
ENSMUSG00000080006	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080021	12	14.6830480539455	genic	processed_pseudogene	1.60098034583453	0.0546906361769977	absent	B-cell	CL:0000236
ENSMUSG00000080046	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080050	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080051	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080054	1	1.22358733782879	genic	processed_pseudogene	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000080057	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080058	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080059	1	1.22358733782879	genic	processed_pseudogene	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000080065	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080069	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080071	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080072	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080073	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080076	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080078	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080115	3	3.67076201348638	genic	protein_coding	0.148809155587676	0.440852112984344	absent	B-cell	CL:0000236
ENSMUSG00000080142	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080152	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080155	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080158	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080175	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080180	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080186	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080193	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080198	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080205	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080222	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080223	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080227	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080237	1	1.22358733782879	genic	processed_pseudogene	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000080241	0	0	genic	transcribed_processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080242	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080250	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080254	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080266	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080268	20	24.4717467565759	genic	protein_coding	2.13608044786019	0.0163364285707169	present	B-cell	CL:0000236
ENSMUSG00000080283	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080298	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080299	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080300	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080303	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080316	6	7.34152402697276	genic	protein_coding	0.874894750711102	0.190815587766097	absent	B-cell	CL:0000236
ENSMUSG00000080317	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080321	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080330	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080331	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080334	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080336	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080342	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080345	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080346	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080347	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080348	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080349	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080350	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080352	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080356	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080358	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080359	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080360	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080363	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080364	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080365	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080366	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080367	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080368	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080370	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080374	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080378	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080380	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080383	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080384	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080391	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080394	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080396	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080401	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080402	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080405	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080406	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080408	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080409	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080410	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080411	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080412	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080413	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080415	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080419	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080424	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080425	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080427	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080428	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080430	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080432	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080434	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080437	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080440	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080441	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080443	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080451	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080452	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080454	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080455	1	1.22358733782879	genic	miRNA	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000080459	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080461	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080463	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080465	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080468	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080469	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080473	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080474	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080476	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080478	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080480	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080485	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080486	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080487	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080495	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080498	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080499	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080500	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080504	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080506	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080507	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080508	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080511	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080515	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080516	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080517	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080518	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080519	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080522	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080524	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080526	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080527	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080529	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080530	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080533	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080536	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080538	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080539	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080540	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080542	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080543	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080544	1	1.22358733782879	genic	ribozyme	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000080545	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080549	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080555	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080556	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080558	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080561	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080562	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080566	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080573	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080574	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080575	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080577	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080580	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080582	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080586	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080590	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080592	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080594	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080595	0	0	genic	snRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080596	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080597	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080600	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080601	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080607	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080609	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080610	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080613	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080615	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080616	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080622	0	0	genic	snoRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080624	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080625	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080626	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080627	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080631	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080635	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080636	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000080645	1	1.22358733782879	genic	miRNA	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000080649	0	0	genic	miRNA	NA	NA	absent	B-cell	CL:0000236
