id	minimum_qValue	call	cutoff
ENSG00000218426	1.31E-09	present	0.05
ENSG00000218428	0.000330975	present	0.05
ENSG00000218454	0.015359226	absent	0.05
ENSG00000218459	0.001789612	present	0.05
ENSG00000218472	0.00148177	present	0.05
ENSG00000218475	0.184568427	absent	0.05
ENSG00000218476	0.217650203	absent	0.05
ENSG00000218483	0.010778971	absent	0.05
ENSG00000218490	0.004488618	absent	0.05
ENSG00000218499	1	absent	0.05
ENSG00000218502	0.000374153	present	0.05
ENSG00000218510	3.23E-11	present	0.05
ENSG00000218512	0.000609908	present	0.05
ENSG00000218520	0.476637526	absent	0.05
ENSG00000218521	0.000591334	present	0.05
ENSG00000218536	0.251493543	absent	0.05
ENSG00000218537	0.000240298	present	0.05
ENSG00000218549	0.261214666	absent	0.05
ENSG00000218561	0.028260766	absent	0.05
ENSG00000218565	0.007016829	absent	0.05
ENSG00000218574	0.074394838	absent	0.05
ENSG00000218577	1	absent	0.05
ENSG00000218582	0.02292891	absent	0.05
ENSG00000218586	0.38201604	absent	0.05
ENSG00000218596	0.000158725	present	0.05
ENSG00000218617	0.010483496	absent	0.05
ENSG00000218631	0.000538748	present	0.05
ENSG00000218632	0.004386658	absent	0.05
ENSG00000218643	0.2311417	absent	0.05
ENSG00000218672	0.529775787	absent	0.05
ENSG00000218676	0.005650659	absent	0.05
ENSG00000218682	0.003015445	absent	0.05
ENSG00000218689	0.090127729	absent	0.05
ENSG00000218690	0.00511046	absent	0.05
ENSG00000218698	0.059828261	absent	0.05
ENSG00000218713	0.085728267	absent	0.05
ENSG00000218716	0.030602877	absent	0.05
ENSG00000218725	0.099998173	absent	0.05
ENSG00000218728	0.376816233	absent	0.05
ENSG00000218730	0.010781655	absent	0.05
ENSG00000218732	0.207914569	absent	0.05
ENSG00000218739	3.23E-11	present	0.05
ENSG00000218748	0.002942373	absent	0.05
ENSG00000218749	0.003230801	absent	0.05
ENSG00000218754	0.081082178	absent	0.05
ENSG00000218757	0.000298667	present	0.05
ENSG00000218766	0.00979599	absent	0.05
ENSG00000218772	0.014713133	absent	0.05
ENSG00000218776	0.53858998	absent	0.05
ENSG00000218792	0.000707575	present	0.05
ENSG00000218793	0.004823491	absent	0.05
ENSG00000218803	0.015133867	absent	0.05
ENSG00000218806	1	absent	0.05
ENSG00000218809	1.23E-05	present	0.05
ENSG00000218813	1	absent	0.05
ENSG00000218819	0.248989239	absent	0.05
ENSG00000218823	0.023107103	absent	0.05
ENSG00000218834	1	absent	0.05
ENSG00000218839	0.005809313	absent	0.05
ENSG00000218857	0.030218345	absent	0.05
ENSG00000218868	0.33173757	absent	0.05
ENSG00000218870	0.254419372	absent	0.05
ENSG00000218872	0.002647097	absent	0.05
ENSG00000218890	0.352283171	absent	0.05
ENSG00000218891	1.31E-09	present	0.05
ENSG00000218893	0.010476749	absent	0.05
ENSG00000218896	0.005526573	absent	0.05
ENSG00000218902	0.000959847	present	0.05
ENSG00000218965	0.226798985	absent	0.05
ENSG00000218976	0.335808374	absent	0.05
ENSG00000218980	9.20E-11	present	0.05
ENSG00000218986	0.012623509	absent	0.05
ENSG00000218991	0.015101675	absent	0.05
ENSG00000218996	0.000626056	present	0.05
ENSG00000219023	0.004850782	absent	0.05
ENSG00000219027	0.150431899	absent	0.05
ENSG00000219039	0.009901988	absent	0.05
ENSG00000219061	0.366104589	absent	0.05
ENSG00000219073	0.001862508	present	0.05
ENSG00000219074	0.222887618	absent	0.05
ENSG00000219085	0.000218918	present	0.05
ENSG00000219087	0.011433065	absent	0.05
ENSG00000219088	0.074749716	absent	0.05
ENSG00000219095	0.019125736	absent	0.05
ENSG00000219102	0.00092573	present	0.05
ENSG00000219133	0.000801401	present	0.05
ENSG00000219135	0.008081235	absent	0.05
ENSG00000219139	0.53639367	absent	0.05
ENSG00000219146	0.22345638	absent	0.05
ENSG00000219149	0.054460118	absent	0.05
ENSG00000219150	0.001150965	present	0.05
ENSG00000219159	0.062600308	absent	0.05
ENSG00000219163	0.010482921	absent	0.05
ENSG00000219186	1	absent	0.05
ENSG00000219188	0.065362547	absent	0.05
ENSG00000219190	0.509169019	absent	0.05
ENSG00000219200	3.23E-11	present	0.05
ENSG00000219201	0.013331219	absent	0.05
ENSG00000219222	0.000417768	present	0.05
ENSG00000219240	0.028693152	absent	0.05
ENSG00000219249	0.01072352	absent	0.05
ENSG00000219253	0.00141867	present	0.05
ENSG00000219257	0.179567717	absent	0.05
ENSG00000219262	0.025704369	absent	0.05
ENSG00000219273	0.035019729	absent	0.05
ENSG00000219274	0.004315197	absent	0.05
ENSG00000219280	0.536210584	absent	0.05
ENSG00000219284	0.117722932	absent	0.05
ENSG00000219294	0.236022402	absent	0.05
ENSG00000219297	0.015563151	absent	0.05
ENSG00000219298	0.179511138	absent	0.05
ENSG00000219302	0.538481063	absent	0.05
ENSG00000219314	0.527730478	absent	0.05
ENSG00000219329	0.010920141	absent	0.05
ENSG00000219355	0.000272003	present	0.05
ENSG00000219361	0.000311685	present	0.05
ENSG00000219368	0.135708032	absent	0.05
ENSG00000219375	0.047763154	absent	0.05
ENSG00000219384	0.017668624	absent	0.05
ENSG00000219387	0.225306761	absent	0.05
ENSG00000219391	0.008795884	absent	0.05
ENSG00000219392	0.00883113	absent	0.05
ENSG00000219395	0.001156257	present	0.05
ENSG00000219404	0.006842752	absent	0.05
ENSG00000219409	0.002152498	present	0.05
ENSG00000219410	1.31E-09	present	0.05
ENSG00000219430	0.002619663	absent	0.05
ENSG00000219433	0.002177412	present	0.05
ENSG00000219435	0.000891404	present	0.05
ENSG00000219438	0.000208151	present	0.05
ENSG00000219445	0.092383933	absent	0.05
ENSG00000219451	0.000456348	present	0.05
ENSG00000219453	0.021496818	absent	0.05
ENSG00000219463	0.156472094	absent	0.05
ENSG00000219470	0.008544855	absent	0.05
ENSG00000219481	3.23E-11	present	0.05
ENSG00000219487	0.021459794	absent	0.05
ENSG00000219491	0.040379289	absent	0.05
ENSG00000219492	0.265670247	absent	0.05
ENSG00000219500	0.024152102	absent	0.05
ENSG00000219507	1.31E-09	present	0.05
ENSG00000219529	8.95E-07	present	0.05
ENSG00000219532	0.005921887	absent	0.05
ENSG00000219545	3.23E-11	present	0.05
ENSG00000219547	0.005453829	absent	0.05
ENSG00000219549	0.379417876	absent	0.05
ENSG00000219553	0.017294242	absent	0.05
ENSG00000219559	0.014532447	absent	0.05
ENSG00000219565	0.040905848	absent	0.05
ENSG00000219575	0.104356185	absent	0.05
ENSG00000219582	0.011963141	absent	0.05
ENSG00000219592	0.005648092	absent	0.05
ENSG00000219604	0.008968264	absent	0.05
ENSG00000219607	0.0043657	absent	0.05
ENSG00000219608	0.000777384	present	0.05
ENSG00000219619	1	absent	0.05
ENSG00000219622	0.206917488	absent	0.05
ENSG00000219626	3.23E-11	present	0.05
ENSG00000219627	0.031082212	absent	0.05
ENSG00000219642	0.001219361	present	0.05
ENSG00000219653	0.261573356	absent	0.05
ENSG00000219665	1.31E-09	present	0.05
ENSG00000219666	1	absent	0.05
ENSG00000219669	0.463992739	absent	0.05
ENSG00000219681	0.029091976	absent	0.05
ENSG00000219682	0.009767147	absent	0.05
ENSG00000219693	0.000998084	present	0.05
ENSG00000219699	0.013301713	absent	0.05
ENSG00000219700	0.255438938	absent	0.05
ENSG00000219702	0.001645787	present	0.05
ENSG00000219703	0.023793727	absent	0.05
ENSG00000219712	0.018862424	absent	0.05
ENSG00000219722	0.00720107	absent	0.05
ENSG00000219736	0.120162322	absent	0.05
ENSG00000219738	0.538603795	absent	0.05
ENSG00000219747	0.000259347	present	0.05
ENSG00000219755	0.002405432	absent	0.05
ENSG00000219757	0.509627658	absent	0.05
ENSG00000219758	1	absent	0.05
ENSG00000219770	0.072284594	absent	0.05
ENSG00000219773	0.029131439	absent	0.05
ENSG00000219776	0.006865072	absent	0.05
ENSG00000219784	0.23110171	absent	0.05
ENSG00000219790	0.064528678	absent	0.05
ENSG00000219797	0.002925636	absent	0.05
ENSG00000219806	0.146384242	absent	0.05
ENSG00000219807	0.537909675	absent	0.05
ENSG00000219814	0.002010663	present	0.05
ENSG00000219863	0.027901123	absent	0.05
ENSG00000219867	0.368259659	absent	0.05
ENSG00000219870	0.004375365	absent	0.05
ENSG00000219881	0.002673138	absent	0.05
ENSG00000219891	0.000984853	present	0.05
ENSG00000219902	0.004462411	absent	0.05
ENSG00000219926	0.019233332	absent	0.05
ENSG00000219928	5.68E-06	present	0.05
ENSG00000219930	0.075761412	absent	0.05
ENSG00000219932	0.001130689	present	0.05
ENSG00000219940	1	absent	0.05
ENSG00000219941	0.409036534	absent	0.05
ENSG00000219951	0.010876211	absent	0.05
ENSG00000219986	0.000652753	present	0.05
ENSG00000219992	0.000436344	present	0.05
ENSG00000219993	0.015134991	absent	0.05
ENSG00000220008	0.003560476	absent	0.05
ENSG00000220030	1	absent	0.05
ENSG00000220069	0.010558131	absent	0.05
ENSG00000220076	1	absent	0.05
ENSG00000220091	0.001876884	present	0.05
ENSG00000220105	0.02951106	absent	0.05
ENSG00000220110	1	absent	0.05
ENSG00000220113	0.011997854	absent	0.05
ENSG00000220125	0.015829826	absent	0.05
ENSG00000220130	0.003189661	absent	0.05
ENSG00000220131	0.433376559	absent	0.05
ENSG00000220132	0.535920449	absent	0.05
ENSG00000220139	1	absent	0.05
ENSG00000220154	0.047166071	absent	0.05
ENSG00000220157	0.015207851	absent	0.05
ENSG00000220161	0.053526453	absent	0.05
ENSG00000220181	0.372566387	absent	0.05
ENSG00000220184	0.078079103	absent	0.05
ENSG00000220201	7.47E-07	present	0.05
ENSG00000220204	1	absent	0.05
ENSG00000220205	3.54E-11	present	0.05
ENSG00000220212	0.536673812	absent	0.05
ENSG00000220237	0.001097056	present	0.05
ENSG00000220240	1	absent	0.05
ENSG00000220248	0.280253755	absent	0.05
ENSG00000220256	0.038406763	absent	0.05
ENSG00000220267	0.03036683	absent	0.05
ENSG00000220291	0.445421298	absent	0.05
ENSG00000220305	0.004712738	absent	0.05
ENSG00000220311	0.250836723	absent	0.05
ENSG00000220323	0.000141743	present	0.05
ENSG00000220326	0.024640642	absent	0.05
ENSG00000220340	1	absent	0.05
ENSG00000220343	0.000547701	present	0.05
ENSG00000220347	1	absent	0.05
ENSG00000220349	0.086480763	absent	0.05
ENSG00000220370	1	absent	0.05
ENSG00000220377	0.055208591	absent	0.05
ENSG00000220378	0.025777631	absent	0.05
ENSG00000220392	0.00093609	present	0.05
ENSG00000220412	0.062580235	absent	0.05
ENSG00000220418	0.234916395	absent	0.05
ENSG00000220446	0.005359129	absent	0.05
ENSG00000220447	0.131823604	absent	0.05
ENSG00000220472	0.026708782	absent	0.05
ENSG00000220483	0.536305898	absent	0.05
ENSG00000220494	0.02520001	absent	0.05
ENSG00000220505	0.022418668	absent	0.05
ENSG00000220506	0.000309267	present	0.05
ENSG00000220514	0.093311922	absent	0.05
ENSG00000220515	0.083966084	absent	0.05
ENSG00000220517	0.035322416	absent	0.05
ENSG00000220522	0.00135017	present	0.05
ENSG00000220537	0.198034076	absent	0.05
ENSG00000220540	0.023568754	absent	0.05
ENSG00000220541	0.391838917	absent	0.05
ENSG00000220553	0.178384116	absent	0.05
ENSG00000220556	0.041590541	absent	0.05
ENSG00000220557	0.025297128	absent	0.05
ENSG00000220563	0.000465256	present	0.05
ENSG00000220575	0.310981605	absent	0.05
ENSG00000220581	0.06862037	absent	0.05
ENSG00000220583	0.000794341	present	0.05
ENSG00000220585	0.363661952	absent	0.05
ENSG00000220586	0.012566073	absent	0.05
ENSG00000220598	0.132921465	absent	0.05
ENSG00000220600	0.001402452	present	0.05
ENSG00000220614	0.000606173	present	0.05
ENSG00000220635	0.310948239	absent	0.05
ENSG00000220643	0.003707206	absent	0.05
ENSG00000220660	0.00407865	absent	0.05
ENSG00000220666	0.019606729	absent	0.05
ENSG00000220685	0.009729445	absent	0.05
ENSG00000220694	0.00893918	absent	0.05
ENSG00000220695	0.007582541	absent	0.05
ENSG00000220702	0.006347328	absent	0.05
ENSG00000220721	0.003479175	absent	0.05
ENSG00000220725	0.139850477	absent	0.05
ENSG00000220730	0.036121886	absent	0.05
ENSG00000220733	0.009469461	absent	0.05
ENSG00000220734	0.538796004	absent	0.05
ENSG00000220739	0.000204689	present	0.05
ENSG00000220744	0.001491859	present	0.05
ENSG00000220745	0.010754364	absent	0.05
ENSG00000220748	0.329820339	absent	0.05
ENSG00000220749	0.000196472	present	0.05
ENSG00000220758	0.194057754	absent	0.05
ENSG00000220771	0.002963791	absent	0.05
ENSG00000220773	0.048917983	absent	0.05
ENSG00000220785	9.20E-11	present	0.05
ENSG00000220793	1.01E-09	present	0.05
ENSG00000220804	1.31E-09	present	0.05
ENSG00000220831	0.023841892	absent	0.05
ENSG00000220842	3.23E-11	present	0.05
ENSG00000220848	2.40E-09	present	0.05
ENSG00000220867	9.66E-05	present	0.05
ENSG00000220868	0.021633273	absent	0.05
ENSG00000220871	0.003218628	absent	0.05
ENSG00000220875	0.000973539	present	0.05
ENSG00000220884	0.005083332	absent	0.05
ENSG00000220891	0.315625924	absent	0.05
ENSG00000220908	0.089561577	absent	0.05
ENSG00000220913	0.022114013	absent	0.05
ENSG00000220918	0.388168416	absent	0.05
ENSG00000220920	1.07E-05	present	0.05
ENSG00000220924	0.033472582	absent	0.05
ENSG00000220925	0.00186608	present	0.05
ENSG00000220937	0.058280346	absent	0.05
ENSG00000220948	0.445815	absent	0.05
ENSG00000220949	0.488141175	absent	0.05
ENSG00000220960	0.519228145	absent	0.05
ENSG00000220986	1	absent	0.05
ENSG00000220988	3.23E-11	present	0.05
ENSG00000221015	0.000193045	present	0.05
ENSG00000221017	1	absent	0.05
ENSG00000221023	1	absent	0.05
ENSG00000221025	0.00010603	present	0.05
ENSG00000221028	1	absent	0.05
ENSG00000221031	1	absent	0.05
ENSG00000221033	0.003383782	absent	0.05
ENSG00000221036	6.29E-09	present	0.05
ENSG00000221038	0.001148561	present	0.05
ENSG00000221039	1.31E-09	present	0.05
ENSG00000221040	0.004937124	absent	0.05
ENSG00000221042	6.29E-09	present	0.05
ENSG00000221043	0.003856005	absent	0.05
ENSG00000221044	4.85E-05	present	0.05
ENSG00000221046	1	absent	0.05
ENSG00000221052	1.01E-09	present	0.05
ENSG00000221055	1	absent	0.05
ENSG00000221059	0.002959764	absent	0.05
ENSG00000221060	1	absent	0.05
ENSG00000221063	3.23E-11	present	0.05
ENSG00000221065	0.000513555	present	0.05
ENSG00000221066	3.23E-11	present	0.05
ENSG00000221081	1	absent	0.05
ENSG00000221083	3.66E-09	present	0.05
ENSG00000221091	0.00218071	present	0.05
ENSG00000221093	9.58E-05	present	0.05
ENSG00000221102	9.94E-06	present	0.05
ENSG00000221114	0.005806371	absent	0.05
ENSG00000221116	3.23E-11	present	0.05
ENSG00000221120	0.001126454	present	0.05
ENSG00000221125	0.001079236	present	0.05
ENSG00000221139	1	absent	0.05
ENSG00000221148	1	absent	0.05
ENSG00000221164	3.23E-11	present	0.05
ENSG00000221176	1	absent	0.05
ENSG00000221184	9.20E-11	present	0.05
ENSG00000221187	0.008945077	absent	0.05
ENSG00000221190	0.004546329	absent	0.05
ENSG00000221200	0.009192274	absent	0.05
ENSG00000221203	1.01E-09	present	0.05
ENSG00000221206	1	absent	0.05
ENSG00000221214	3.23E-11	present	0.05
ENSG00000221216	2.31E-05	present	0.05
ENSG00000221227	0.001248055	present	0.05
ENSG00000221230	2.88E-05	present	0.05
ENSG00000221238	1	absent	0.05
ENSG00000221240	1	absent	0.05
ENSG00000221241	1.01E-09	present	0.05
ENSG00000221245	3.66E-09	present	0.05
ENSG00000221251	1	absent	0.05
ENSG00000221255	1	absent	0.05
ENSG00000221261	1	absent	0.05
ENSG00000221263	1.80E-09	present	0.05
ENSG00000221264	0.000311889	present	0.05
ENSG00000221265	5.69E-05	present	0.05
ENSG00000221269	4.50E-06	present	0.05
ENSG00000221273	1	absent	0.05
ENSG00000221275	0.006608624	absent	0.05
ENSG00000221287	0.010136556	absent	0.05
ENSG00000221288	3.23E-11	present	0.05
ENSG00000221296	1	absent	0.05
ENSG00000221300	0.010154366	absent	0.05
ENSG00000221303	3.23E-11	present	0.05
ENSG00000221305	0.000189609	present	0.05
ENSG00000221325	1.18E-09	present	0.05
ENSG00000221331	4.63E-05	present	0.05
ENSG00000221332	0.000215392	present	0.05
ENSG00000221333	0.000808672	present	0.05
ENSG00000221340	1.31E-09	present	0.05
ENSG00000221345	1	absent	0.05
ENSG00000221348	1	absent	0.05
ENSG00000221355	6.58E-10	present	0.05
ENSG00000221363	0.000363106	present	0.05
ENSG00000221365	0.010822643	absent	0.05
ENSG00000221369	5.82E-05	present	0.05
ENSG00000221371	1	absent	0.05
ENSG00000221375	2.82E-05	present	0.05
ENSG00000221381	0.002213258	present	0.05
ENSG00000221387	0.006619627	absent	0.05
ENSG00000221390	2.68E-06	present	0.05
ENSG00000221393	0.008922515	absent	0.05
ENSG00000221394	1	absent	0.05
ENSG00000221398	0.002230484	absent	0.05
ENSG00000221400	0.010786604	absent	0.05
ENSG00000221406	0.000377154	present	0.05
ENSG00000221410	1	absent	0.05
ENSG00000221411	0.000457334	present	0.05
ENSG00000221420	3.23E-11	present	0.05
ENSG00000221421	1	absent	0.05
ENSG00000221430	1	absent	0.05
ENSG00000221436	3.96E-05	present	0.05
ENSG00000221439	3.66E-09	present	0.05
ENSG00000221440	0.000200136	present	0.05
ENSG00000221442	9.76E-05	present	0.05
ENSG00000221445	3.66E-09	present	0.05
ENSG00000221455	0.011443675	absent	0.05
ENSG00000221456	1	absent	0.05
ENSG00000221459	0.001052264	present	0.05
ENSG00000221461	0.008334338	absent	0.05
ENSG00000221463	1	absent	0.05
ENSG00000221464	9.29E-05	present	0.05
ENSG00000221466	1.31E-09	present	0.05
ENSG00000221468	0.009603126	absent	0.05
ENSG00000221475	3.23E-11	present	0.05
ENSG00000221476	1.18E-09	present	0.05
ENSG00000221479	0.010778666	absent	0.05
ENSG00000221491	3.23E-11	present	0.05
ENSG00000221493	6.09E-05	present	0.05
ENSG00000221494	1	absent	0.05
ENSG00000221496	0.53721388	absent	0.05
ENSG00000221498	1	absent	0.05
ENSG00000221500	3.23E-11	present	0.05
ENSG00000221502	1.01E-09	present	0.05
ENSG00000221507	1.05E-05	present	0.05
ENSG00000221510	6.29E-09	present	0.05
ENSG00000221514	3.23E-11	present	0.05
ENSG00000221518	1.18E-09	present	0.05
ENSG00000221520	1.01E-09	present	0.05
ENSG00000221525	0.00043594	present	0.05
ENSG00000221527	1	absent	0.05
ENSG00000221533	0.004546329	absent	0.05
ENSG00000221537	0.000234639	present	0.05
ENSG00000221539	3.23E-11	present	0.05
ENSG00000221540	3.07E-10	present	0.05
ENSG00000221545	1	absent	0.05
ENSG00000221548	1	absent	0.05
ENSG00000221552	0.000229583	present	0.05
ENSG00000221562	6.29E-09	present	0.05
ENSG00000221563	0.010467669	absent	0.05
ENSG00000221564	0.002201048	present	0.05
ENSG00000221571	0.004888589	absent	0.05
ENSG00000221574	0.009607705	absent	0.05
ENSG00000221583	0.000349328	present	0.05
ENSG00000221585	0.000502505	present	0.05
ENSG00000221586	1	absent	0.05
ENSG00000221594	1	absent	0.05
ENSG00000221598	1.80E-09	present	0.05
ENSG00000221601	0.009607705	absent	0.05
ENSG00000221603	0.004546329	absent	0.05
ENSG00000221604	0.010798647	absent	0.05
ENSG00000221611	3.66E-09	present	0.05
ENSG00000221614	1.69E-07	present	0.05
ENSG00000221616	5.77E-05	present	0.05
ENSG00000221628	1	absent	0.05
ENSG00000221630	1	absent	0.05
ENSG00000221633	0.022127966	absent	0.05
ENSG00000221634	0.000444178	present	0.05
ENSG00000221638	0.028381335	absent	0.05
ENSG00000221639	1.01E-09	present	0.05
ENSG00000221641	1	absent	0.05
ENSG00000221643	3.23E-11	present	0.05
ENSG00000221649	0.000513555	present	0.05
ENSG00000221650	3.66E-09	present	0.05
ENSG00000221656	1.88E-05	present	0.05
ENSG00000221662	3.23E-11	present	0.05
ENSG00000221669	1	absent	0.05
ENSG00000221673	0.011484878	absent	0.05
ENSG00000221676	3.23E-11	present	0.05
ENSG00000221680	6.29E-09	present	0.05
ENSG00000221697	0.009140653	absent	0.05
ENSG00000221698	2.90E-05	present	0.05
ENSG00000221703	1	absent	0.05
ENSG00000221705	3.23E-11	present	0.05
ENSG00000221710	0.01002754	absent	0.05
ENSG00000221711	1	absent	0.05
ENSG00000221716	3.23E-11	present	0.05
ENSG00000221719	0.00637711	absent	0.05
ENSG00000221725	0.000752086	present	0.05
ENSG00000221737	1.31E-09	present	0.05
ENSG00000221739	2.68E-05	present	0.05
ENSG00000221740	9.20E-11	present	0.05
ENSG00000221745	0.000322439	present	0.05
ENSG00000221750	3.23E-11	present	0.05
ENSG00000221753	9.20E-11	present	0.05
ENSG00000221754	1	absent	0.05
ENSG00000221760	0.000187312	present	0.05
ENSG00000221763	0.00072987	present	0.05
ENSG00000221768	1	absent	0.05
ENSG00000221771	1.92E-08	present	0.05
ENSG00000221782	1.18E-09	present	0.05
ENSG00000221783	1.18E-09	present	0.05
ENSG00000221788	1.01E-09	present	0.05
ENSG00000221792	1	absent	0.05
ENSG00000221801	1.18E-09	present	0.05
ENSG00000221803	3.23E-11	present	0.05
ENSG00000221806	6.29E-09	present	0.05
ENSG00000221808	0.000260922	present	0.05
ENSG00000221813	0.13283036	absent	0.05
ENSG00000221817	1.31E-09	present	0.05
ENSG00000221818	0.001127778	present	0.05
ENSG00000221819	0.000174814	present	0.05
ENSG00000221821	1.31E-09	present	0.05
ENSG00000221823	3.23E-11	present	0.05
ENSG00000221826	0.002701106	absent	0.05
ENSG00000221829	3.23E-11	present	0.05
ENSG00000221836	0.001507939	present	0.05
ENSG00000221837	0.421873855	absent	0.05
ENSG00000221838	3.23E-11	present	0.05
ENSG00000221840	1	absent	0.05
ENSG00000221843	0.001718087	present	0.05
ENSG00000221844	0.461897682	absent	0.05
ENSG00000221845	0.464228998	absent	0.05
ENSG00000221849	0.061379672	absent	0.05
ENSG00000221852	0.164250454	absent	0.05
ENSG00000221855	0.023527912	absent	0.05
ENSG00000221857	0.000207643	present	0.05
ENSG00000221858	0.037211106	absent	0.05
ENSG00000221859	0.377111904	absent	0.05
ENSG00000221864	0.282341184	absent	0.05
ENSG00000221866	0.000224368	present	0.05
ENSG00000221867	0.007763045	absent	0.05
ENSG00000221869	3.23E-11	present	0.05
ENSG00000221874	0.000235046	present	0.05
ENSG00000221878	0.010805569	absent	0.05
ENSG00000221879	1	absent	0.05
ENSG00000221880	0.482536444	absent	0.05
ENSG00000221882	0.003784605	absent	0.05
ENSG00000221883	0.000586138	present	0.05
ENSG00000221886	3.23E-11	present	0.05
ENSG00000221887	0.000386576	present	0.05
ENSG00000221888	0.12852094	absent	0.05
ENSG00000221890	0.000184317	present	0.05
ENSG00000221891	1	absent	0.05
ENSG00000221900	0.52773778	absent	0.05
ENSG00000221909	3.23E-11	present	0.05
ENSG00000221910	0.516028182	absent	0.05
ENSG00000221914	3.23E-11	present	0.05
ENSG00000221916	0.000780883	present	0.05
ENSG00000221923	3.23E-11	present	0.05
ENSG00000221926	3.23E-11	present	0.05
ENSG00000221930	0.031720632	absent	0.05
ENSG00000221931	0.529665027	absent	0.05
ENSG00000221932	0.021434893	absent	0.05
ENSG00000221933	0.022991612	absent	0.05
ENSG00000221937	0.008197847	absent	0.05
ENSG00000221938	0.031106088	absent	0.05
ENSG00000221944	0.000157698	present	0.05
ENSG00000221946	0.00063479	present	0.05
ENSG00000221947	0.000337777	present	0.05
ENSG00000221949	0.004623551	absent	0.05
ENSG00000221953	0.008272978	absent	0.05
ENSG00000221954	0.146443952	absent	0.05
ENSG00000221955	1.31E-09	present	0.05
ENSG00000221957	0.000103237	present	0.05
ENSG00000221962	1.45E-05	present	0.05
ENSG00000221963	9.20E-11	present	0.05
ENSG00000221968	3.54E-11	present	0.05
ENSG00000221970	0.002024572	present	0.05
ENSG00000221971	0.040831827	absent	0.05
ENSG00000221977	0.452596715	absent	0.05
ENSG00000221978	3.23E-11	present	0.05
ENSG00000221983	3.23E-11	present	0.05
ENSG00000221986	1.31E-09	present	0.05
ENSG00000221988	9.20E-11	present	0.05
ENSG00000221989	0.017263977	absent	0.05
ENSG00000221990	0.000126918	present	0.05
ENSG00000221994	2.29E-06	present	0.05
ENSG00000221995	0.001018959	present	0.05
ENSG00000221996	0.155663825	absent	0.05
ENSG00000222000	0.001429425	present	0.05
ENSG00000222001	0.038932788	absent	0.05
ENSG00000222004	0.027480006	absent	0.05
ENSG00000222005	0.005654101	absent	0.05
ENSG00000222007	0.000850803	present	0.05
ENSG00000222009	1.31E-09	present	0.05
ENSG00000222011	3.23E-11	present	0.05
ENSG00000222012	0.038801288	absent	0.05
ENSG00000222014	0.037042771	absent	0.05
ENSG00000222017	0.009760421	absent	0.05
ENSG00000222018	0.000487563	present	0.05
ENSG00000222019	0.000197004	present	0.05
ENSG00000222020	9.27E-05	present	0.05
ENSG00000222022	0.013590651	absent	0.05
ENSG00000222024	0.00700446	absent	0.05
ENSG00000222028	0.094449183	absent	0.05
ENSG00000222030	0.454159163	absent	0.05
ENSG00000222031	0.067990238	absent	0.05
ENSG00000222032	0.009070697	absent	0.05
ENSG00000222033	0.003473328	absent	0.05
ENSG00000222035	0.06660472	absent	0.05
ENSG00000222036	0.014449927	absent	0.05
ENSG00000222037	2.62E-05	present	0.05
ENSG00000222038	0.334218571	absent	0.05
ENSG00000222041	9.20E-11	present	0.05
ENSG00000222042	0.191194532	absent	0.05
ENSG00000222043	0.000835317	present	0.05
ENSG00000222044	0.003672115	absent	0.05
ENSG00000222046	1.80E-09	present	0.05
ENSG00000222047	0.004380537	absent	0.05
ENSG00000222051	6.29E-09	present	0.05
ENSG00000222054	0.000241395	present	0.05
ENSG00000222057	4.17E-09	present	0.05
ENSG00000222067	0.004749915	absent	0.05
ENSG00000222068	0.003590607	absent	0.05
ENSG00000222069	0.000827244	present	0.05
ENSG00000222071	6.29E-09	present	0.05
ENSG00000222072	6.29E-09	present	0.05
ENSG00000222076	0.000202247	present	0.05
ENSG00000222078	0.001992075	present	0.05
ENSG00000222087	1	absent	0.05
ENSG00000222092	0.000193905	present	0.05
ENSG00000222094	0.000224905	present	0.05
ENSG00000222095	1	absent	0.05
ENSG00000222099	0.009603465	absent	0.05
ENSG00000222102	0.005961502	absent	0.05
ENSG00000222107	0.080493538	absent	0.05
ENSG00000222108	1.18E-09	present	0.05
ENSG00000222111	0.010921702	absent	0.05
ENSG00000222112	1.14E-06	present	0.05
ENSG00000222114	1	absent	0.05
ENSG00000222118	1	absent	0.05
ENSG00000222122	0.010261191	absent	0.05
ENSG00000222123	0.000612624	present	0.05
ENSG00000222126	1	absent	0.05
ENSG00000222129	0.000222483	present	0.05
ENSG00000222139	0.003513853	absent	0.05
ENSG00000222145	0.000469109	present	0.05
ENSG00000222146	1	absent	0.05
ENSG00000222148	1	absent	0.05
ENSG00000222150	1	absent	0.05
ENSG00000222154	0.030215531	absent	0.05
ENSG00000222160	0.000142912	present	0.05
ENSG00000222162	0.005801099	absent	0.05
ENSG00000222164	0.004261357	absent	0.05
ENSG00000222170	1	absent	0.05
ENSG00000222174	0.008073604	absent	0.05
ENSG00000222177	0.000320072	present	0.05
ENSG00000222178	1	absent	0.05
ENSG00000222179	3.66E-05	present	0.05
ENSG00000222182	3.66E-09	present	0.05
ENSG00000222185	1	absent	0.05
ENSG00000222202	0.00012616	present	0.05
ENSG00000222205	0.01024955	absent	0.05
ENSG00000222206	1	absent	0.05
ENSG00000222207	1	absent	0.05
ENSG00000222208	0.000213035	present	0.05
ENSG00000222209	0.009761502	absent	0.05
ENSG00000222210	1	absent	0.05
